Team ID,Team Description,,Full Name,,1,,,2,,,3,,,4,,,5,,,6,,,,Pokepaste,EVs,Extracted paste?,Replica Status,Replica Code,,,,,,,,,,,,,,,,
MC75,Tz Cogao's Golisopod Dragalge Team,,Tz Cogao,,,,Dragalgite,,,Golisopite,,,Focus Sash,,,Charcoal,,,Psychic Seed,,,Sitrus Berry,,https://pokepast.es/f828e7b46a771515,Yes,Extracted,✔,00YKNSDF20,10 Sep 2026,-,,https://x.com/cogaovgc/status/2097881749510357423?s=46,-,-,cogaovgc,,Dragalge-Mega,Golisopod-Mega,Armarouge,Torkoal,Indeedee-F,Farigiraf,,MC75
MC74,Pasty's Bellibolt Rillaboom Team,,Pasty,,,,Floettite,,,Sitrus Berry,,,Choice Scarf,,,Miracle Seed,,,Leftovers,,,Grassy Seed,,https://pokepast.es/9c4f7915b1d3ae07,Yes,Extracted,✔,1XY6QGBE5H,10 Sep 2026,-,,https://x.com/pastyhxc/status/2097874998316695862?s=46,-,-,pastyhxc,,Floette-Eternal-Mega,Incineroar,Basculegion,Rillaboom,Bellibolt,Sneasler,,MC74
MC73,Ping's Golisopod Gardevoir Team,,Ping,,,,Gardevoirite,,,Golisopite,,,Focus Sash,,,Psychic Seed,,,Colbur Berry,,,Life Orb,,https://pokepast.es/bed443f8a0acbe11,Yes,Extracted,✔,KW0178FPYJ,10 Sep 2026,-,,https://x.com/lugiafan76/status/2097924301689127182?s=46,-,-,lugiafan76,,Gardevoir-Mega,Golisopod-Mega,Pelipper,Sneasler,Indeedee-F,Kingambit,,MC73
MC72,mop's Salamence Floette Team,,mop,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,Grassy Seed,,,Focus Sash,,https://pokepast.es/8536a2b4f89d3e72,Yes,Extracted,✔,BSNTJXMV3Q,10 Sep 2026,-,,https://x.com/themophia/status/2097922265039998988?s=46,-,-,themophia,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,,MC72
MC71,Cosmo's Floette Dragapult Team,,Cosmo,,,,Floettite,,,Leftovers,,,Sitrus Berry,,,Grassy Seed,,,Chople Berry,,,Focus Sash,,https://pokepast.es/a8fc4cfab65cd411,Yes,Extracted,✔,2MBF314GRS,10 Sep 2026,-,,https://x.com/cosmo_poke_/status/2097918074632700383?s=46,-,-,cosmo_poke_,,Floette-Eternal-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,Dragapult,,MC71
MC70,SableyeVGC's r/VGC Regulation M-C Kickoff Cup Champion Team,,Ryan Loseto,,,,Salamencite,,,Focus Sash,,,Mystic Water,,,Sitrus Berry,,,Grassy Seed,,,Chople Berry,,https://pokepast.es/2c92e63c0fd4a43c,Yes,Owner's,✔,U7C92RMPR1,10 Sep 2026,r/VGC Regulation M-C Kickoff Cup,Champion,https://x.com/sableyevgc/status/2097842599671238950?s=46,https://www.youtube.com/watch?v=3WcGLeRAS2w,https://play.limitlesstcg.com/tournament/6aa00639a4272c53be64abbd/standings,sableyevgc,,Salamence-Mega,Arcanine-Hisui,Basculegion,Rillaboom,Sneasler,Kingambit,,MC70
MC69,Wolfey's r/VGC Regulation M-C Kickoff Cup Top 8 Team,,Wolfe Glick,,,,Gardevoirite,,,Golisopite,,,Choice Scarf,,,Focus Sash,,,Psychic Seed,,,Colbur Berry,,https://pokepast.es/1f4da9800a6ad851,Yes,Extracted,✔,K812FV6JJ4,12 Sep 2026,r/VGC Regulation M-C Kickoff Cup,6th,https://youtu.be/Ai3L_iwn5oE?si=PXFKaQvtiRQ1mCng,-,https://play.limitlesstcg.com/tournament/6aa00639a4272c53be64abbd/standings,WolfeyGlick,,Gardevoir-Mega,Golisopod-Mega,Basculegion,Pelipper,Sneasler,Indeedee-F,,MC69
MC68,thepostmanp's r/VGC Regulation M-C Kickoff Cup Top 8 Team,,thepostmanp,,,,Froslassite,,,Glimmoranite,,,Sharp Beak,,,Life Orb,,,Focus Sash,,,Black Glasses,,https://pokepast.es/db3ce4cbdae73dbe,Yes,Extracted,✔,YMFG5BUF3X,10 Sep 2026,r/VGC Regulation M-C Kickoff Cup,8th,https://x.com/thepostmanp/status/2097838462468579568?s=46,https://www.youtube.com/watch?v=vOXgxqZBzJ4,https://play.limitlesstcg.com/tournament/6aa00639a4272c53be64abbd/standings,thepostmanp,,Froslass-Mega,Glimmora-Mega,Talonflame,Basculegion,Pawmot,Kingambit,,MC68
MC67,Conkledonk's r/VGC Regulation M-C Kickoff Cup Top 16 Team,,Rushil Thakkar,,,,Charizardite Y,,,Sitrus Berry,,,Leftovers,,,Focus Sash,,,Life Orb,,,Choice Scarf,,https://pokepast.es/690626d4c0e505f9,Yes,Extracted,✔,2VGJHMF1UM,10 Sep 2026,r/VGC Regulation M-C Kickoff Cup,15th,https://x.com/conkledonkvgc/status/2097902867956847050?s=46,-,https://play.limitlesstcg.com/tournament/6aa00639a4272c53be64abbd/standings,conkledonkvgc,,Charizard-Mega-Y,Incineroar,Toxapex,Venusaur,Kingambit,Garchomp,,MC67
MC66,naito_pokemon's Salamence Floette Team,,naito_pokemon,,,,Floettite,,,Salamencite,,,Life Orb,,,Sitrus Berry,,,Grassy Seed,,,Chople Berry,,https://pokepast.es/2c4d3fbb866c4d2c,Yes,Extracted,✔,466NUT4SLJ,10 Sep 2026,-,,https://x.com/naito_pokemon/status/2097747707884720639?s=46,-,-,naito_pokemon,,Floette-Eternal-Mega,Salamence-Mega,Basculegion,Rillaboom,Sneasler,Kingambit,,MC66
MC65,kingyabber's Salamence Scizor Rain Team,,KingYabber,,,,Salamencite,,,Scizorite,,,Focus Sash,,,Sitrus Berry,,,White Herb,,,Leftovers,,https://pokepast.es/6c092ddbec51ef61,Yes,Extracted,✔,NQJM3N8UT4,10 Sep 2026,-,,https://x.com/kingyabber/status/2097857808263762017?s=46,-,-,kingyabber,,Salamence-Mega,Scizor-Mega,Pelipper,Rillaboom,Sneasler,Archaludon,,MC65
MC64,Twilite's Salamence Raichu-Y Team,,Kshaunish Shaik,,,,Raichunite Y,,,Salamencite,,,Miracle Seed,,,Focus Sash,,,Life Orb,,,Fairy Feather,,https://pokepast.es/0a93ae91073cc690,Yes,Extracted,✔,U84CQFTHWJ,10 Sep 2026,-,,https://x.com/twilite0/status/2097900449605017698?s=46,-,-,twilite0,,Raichu-Mega-Y,Salamence-Mega,Rillaboom,Sneasler,Gholdengo,Sylveon,,MC64
MC63,rockbell_poke's Salamence Sand Team,,rockbell_poke,,,,Salamencite,,,Tyranitarite,,,Focus Sash,,,Life Orb,,,White Herb,,,Colbur Berry,,https://pokepast.es/1f0098cf6f53ab9e,Yes,Extracted,✔,Q7B6R73C6D,10 Sep 2026,-,,https://x.com/rockbell_poke/status/2097732069669634498?s=46,-,-,rockbell_poke,,Salamence-Mega,Tyranitar-Mega,Armarouge,Excadrill,Sneasler,Indeedee-F,,MC63
MC62,jessditta's Scrafty Mawile TR Team,,jessditta,,,,Mawilite,,,Scraftinite,,,Charcoal,,,Choice Scarf,,,Sitrus Berry,,,Life Orb,,https://pokepast.es/00bb8e0da96f857a,Yes,Extracted,✔,AYF4QCYEKA,10 Sep 2026,-,,https://x.com/jessditta/status/2097895648683319515?s=46,-,-,jessditta,,Mawile-Mega,Scrafty-Mega,Torkoal,Typhlosion-Hisui,Indeedee-F,Hatterene,,MC62
MC61,jessditta's Tyranitar Indeedee-M Team,,jessditta,,,,Tyranitarite,,,Sitrus Berry,,,Focus Sash,,,White Herb,,,Choice Scarf,,,Psychic Seed,,https://pokepast.es/5a778ac69b5c4f0d,Yes,Extracted,✔,4E0LQD3LCV,10 Sep 2026,-,,https://x.com/jessditta/status/2097895648683319515?s=46,-,-,jessditta,,Tyranitar-Mega,Milotic,Excadrill,Sneasler,Indeedee,Corviknight,,MC61
MC60,jessditta's Baxcalibur Snow Team,,jessditta,,,,Baxcalibrite,,,Sitrus Berry,,,Grassy Seed,,,Leftovers,,,Focus Sash,,,Light Clay,,https://pokepast.es/25ab0498e06c8ffb,Yes,Extracted,✔,86223BLSM6,10 Sep 2026,-,,https://x.com/jessditta/status/2097895648683319515?s=46,-,-,jessditta,,Baxcalibur-Mega,Incineroar,Volcarona,Rillaboom,Glimmora,Ninetales-Alola,,MC60
MC59,jessditta's Salamence Sand Team,,jessditta,,,,Salamencite,,,Tyranitarite,,,Sitrus Berry,,,Leftovers,,,Focus Sash,,,Colbur Berry,,https://pokepast.es/35fd317118a540bf,Yes,Extracted,✔,QWMMTSK8FR,10 Sep 2026,-,,https://x.com/jessditta/status/2097895648683319515?s=46,-,-,jessditta,,Salamence-Mega,Tyranitar-Mega,Milotic,Rillaboom,Excadrill,Sinistcha,,MC59
MC58,axolodyl's Lucario-Z Aerodactyl Team,,axolodyl,,,,Aerodactylite,,,Lucarionite Z,,,Life Orb,,,Miracle Seed,,,Grassy Seed,,,Light Clay,,https://pokepast.es/37cf6b6b304aefd6,Yes,Extracted,✔,1LGBX3TG3J,10 Sep 2026,-,,https://x.com/axolodyl/status/2097825787671937534?s=46,-,-,axolodyl,,Aerodactyl-Mega,Lucario-Mega-Z,Basculegion,Rillaboom,Sneasler,Grimmsnarl,,MC58
MC57,axolodyl's Baxcalibur Glimmora Team,,axolodyl,,,,Baxcalibrite,,,Glimmoranite,,,Sharp Beak,,,Life Orb,,,Miracle Seed,,,Focus Sash,,https://pokepast.es/f0e59acea9570641,Yes,Extracted,✔,A8UJ8XSFNJ,10 Sep 2026,-,,https://x.com/axolodyl/status/2097825787671937534?s=46,-,-,axolodyl,,Baxcalibur-Mega,Glimmora-Mega,Talonflame,Basculegion,Rillaboom,Pawmot,,MC57
MC56,axolodyl's Salamence Golisopod Team,,axolodyl,,,,Golisopite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,Colbur Berry,,,Black Glasses,,https://pokepast.es/56f517bbd665899f,Yes,Extracted,✔,4P3G5VKFS2,10 Sep 2026,-,,https://x.com/axolodyl/status/2097825787671937534?s=46,-,-,axolodyl,,Golisopod-Mega,Salamence-Mega,Pelipper,Rillaboom,Farigiraf,Kingambit,,MC56
MC55,MemeGuy924's Salamence Sand Team,,MemeGuy924,,,,Salamencite,,,Tyranitarite,,,Sitrus Berry,,,Focus Sash,,,Colbur Berry,,,Leftovers,,https://pokepast.es/4e3edcc043a7181d,Yes,Owner's,X,None,10 Sep 2026,-,,https://x.com/MemeGuy924/status/2097913652149883365,-,-,MemeGuy924,,Salamence-Mega,Tyranitar-Mega,Milotic,Excadrill,Sinistcha,Gholdengo,,MC55
MC54,castillo11vgc's Showdown Ladder Peak 3rd Place Team,,castillo11vgc,,,,Baxcalibrite,,,Blastoisinite,,,Life Orb,,,Psychic Seed,,,Colbur Berry,,,Chople Berry,,https://pokepast.es/c9915faa4b501283,Yes,Extracted,X,None,10 Sep 2026,Showdown Ladder,Peak 3rd,https://x.com/castillo11vgc/status/2097851386360643882?s=46&t=WmXEnVa3rTSw0P9A0n6S3Q,-,-,castillo11vgc,,Baxcalibur-Mega,Blastoise-Mega,Armarouge,Indeedee-F,Sinistcha,Kingambit,,MC54
MC53,reydegonnet's Charizard-X Floette Team,,reydegonnet,,,,Charizardite X,,,Floettite,,,Chople Berry,,,Occa Berry,,,Grassy Seed,,,Focus Sash,,https://pokepast.es/7fb12fe08230d7be,Yes,Extracted,✔,81TBBT51AC,10 Sep 2026,-,,https://x.com/reydegonnet/status/2097730888109002854?s=46,-,-,reydegonnet,,Charizard-Mega-X,Floette-Eternal-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,,MC53
MC52,metalderk's Salamence Floette Team,,metalderk,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,White Herb,,,Chople Berry,,https://pokepast.es/b18bfd4e8d8129be,Yes,Extracted,✔,4VKCSVPKB4,10 Sep 2026,Video,,https://x.com/derkpkmn/status/2097806361052553699?s=46,https://www.youtube.com/watch?v=EeI2542lL5I,-,derkpkmn,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,,MC52
MC51,Wataru's Salamence Floette Team,,Wataru Arai,,,,Floettite,,,Salamencite,,,Life Orb,,,Focus Sash,,,White Herb,,,Chople Berry,,https://pokepast.es/6ff4a038e3ec0c16,Yes,Extracted,✔,7Y7YT8CL9C,10 Sep 2026,-,,https://x.com/kou_111111/status/2097834442584969545?s=46,-,-,kou_111111,,Floette-Eternal-Mega,Salamence-Mega,Basculegion,Rillaboom,Sneasler,Kingambit,,MC51
MC50,hattington360's Absol-Z Mawile Team,,hattington360,,,,Absolite Z,,,Mawilite,,,Rocky Helmet,,,Psychic Seed,,,Colbur Berry,,,Focus Sash,,https://pokepast.es/0f1752f2ba99c09f,Yes,Extracted,✔,7FEHSG8BQQ,10 Sep 2026,-,,https://x.com/hattington360/status/2097720848505352218?s=46,-,-,hattington360,,Absol-Mega-Z,Mawile-Mega,Incineroar,Sneasler,Indeedee-F,Whimsicott,,MC50
MC49,_ghira_'s Salamence Blaziken Team,,_ghira_,,,,Blazikenite,,,Salamencite,,,Choice Scarf,,,Colbur Berry,,,Focus Sash,,,Fairy Feather,,https://pokepast.es/6e9f14839c44a236,Yes,Extracted,✔,D1YWGB1B3L,10 Sep 2026,-,,https://x.com/_ghira_/status/2097812175041503506?s=46,-,-,_ghira_,,Blaziken-Mega,Salamence-Mega,Toxtricity,Indeedee-F,Persian-Alola,Sylveon,,MC49
MC48,reydegonnet's Charizard-X Floette Team,,reydegonnet,,,,Charizardite X,,,Floettite,,,Chople Berry,,,Occa Berry,,,Grassy Seed,,,Black Glasses,,https://pokepast.es/016cd16a7d929d4f,Yes,Extracted,✔,6XLK6GJ9LT,10 Sep 2026,-,,https://x.com/reydegonnet/status/2097687324347809936?s=46,-,-,reydegonnet,,Charizard-Mega-X,Floette-Eternal-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,,MC48
MC47,TalonMasterJ's Salamence Floette Team,,Joe Carlino,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Life Orb,,,Miracle Seed,,,White Herb,,https://pokepast.es/1e6a03dc1764214e,Yes,Extracted,✔,21HUMNS12V,10 Sep 2026,-,,https://x.com/joecarlino14/status/2097829169656639520?s=46,-,-,joecarlino14,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Basculegion,Rillaboom,Sneasler,,MC47
MC46,starlightkairi's Baxcalibur Golisopod Team,,starlightkairi,,,,Baxcalibrite,,,Golisopite,,,Colbur Berry,,,Rocky Helmet,,,Sitrus Berry,,,Life Orb,,https://pokepast.es/0a39ceed249b8ff7,Yes,Extracted,✔,TE8BKYXFSU,10 Sep 2026,-,,https://x.com/starlightkairi/status/2097799397937422521?s=46,-,-,starlightkairi,,Baxcalibur-Mega,Golisopod-Mega,Armarouge,Indeedee-F,Sinistcha,Hatterene,,MC46
MC45,shubham_rk9's Baxcalibur Golisopod Team,,shubham_rk9,,,,Baxcalibrite,,,Golisopite,,,Chople Berry,,,Sitrus Berry,,,White Herb,,,Colbur Berry,,https://pokepast.es/5c653701614332e7,Yes,Extracted,✔,WVK8WDGNGJ,10 Sep 2026,-,,https://x.com/shubham_rk9/status/2097797696149139596?s=46,-,-,shubham_rk9,,Baxcalibur-Mega,Golisopod-Mega,Incineroar,Pelipper,Sneasler,Farigiraf,,MC45
MC44,Feitosa's Gardevoir Salamence Team,,Pedro Feitosa,,,,Gardevoirite,,,Salamencite,,,Focus Sash,,,Life Orb,,,Psychic Seed,,,Rocky Helmet,,https://pokepast.es/3020a0b5e5de04ae,Yes,Extracted,✔,TDYPHWLRXK,10 Sep 2026,-,,https://x.com/PHSFeitosa/status/2097752582768783478?s=20,-,-,PHSFeitosa,,Gardevoir-Mega,Salamence-Mega,Arcanine-Hisui,Basculegion,Sneasler,Indeedee-F,,MC44
MC43,LenVGC's Gardevoir HTR Team,,Alex Soto,,,,Gardevoirite,,,Life Orb,,,Charcoal,,,Psychic Seed,,,Sitrus Berry,,,Black Glasses,,https://pokepast.es/b409f9d80e8f830b,Yes,Extracted,✔,93U7AF0CAB,10 Sep 2026,-,,https://x.com/LenVGC/status/2097745740638425449,-,-,LenVGC,,Gardevoir-Mega,Armarouge,Torkoal,Sneasler,Indeedee-F,Kingambit,,MC43
MC42,drbananavgc's Meowstic Golisopod Team,,drbananavgc,,,,Golisopite,,,Meowsticite,,,Focus Sash,,,Psychic Seed,,,Colbur Berry,,,Leftovers,,https://pokepast.es/22fcc5ea5488f41c,Yes,Extracted,✔,0B05RNXB1P,10 Sep 2026,-,,https://x.com/drbananavgc/status/2097781082099785781?s=46,-,-,drbananavgc,,Golisopod-Mega,Meowstic-F-Mega,Pelipper,Sneasler,Indeedee-F,Archaludon,,MC42
MC41,Shuuka's Salamence Kingambit Team,,Aki Shibuya,,,,Salamencite,,,Life Orb,,,Miracle Seed,,,White Herb,,,Focus Sash,,,Fairy Feather,,https://pokepast.es/f853daf986849f1d,Yes,Extracted,✔,HRB6RYHY5N,10 Sep 2026,-,,https://x.com/shuuka_poke/status/2097751726048833973?s=46,-,-,shuuka_poke,,Salamence-Mega,Basculegion,Rillaboom,Sneasler,Kingambit,Sylveon,,MC41
MC40,BTrickroomZ's Raichu-Y Baxcalibur Team,,Yuta Ishigaki,,,,Baxcalibrite,,,Raichunite Y,,,Sitrus Berry,,,Miracle Seed,,,Focus Sash,,,Chople Berry,,https://pokepast.es/57c82d09be532ce2,Yes,Extracted,✔,UW1XVELLVG,10 Sep 2026,Video,,https://x.com/btrickroomz/status/2097749205117030418?s=46,https://www.youtube.com/live/7k4Y4TsTkbo,-,btrickroomz,,Baxcalibur-Mega,Raichu-Mega-Y,Arcanine,Rillaboom,Sneasler,Kingambit,,MC40
MC39,BrokenLegge's Delphox Gravity Team,,BrokenLegge,,,,Delphoxite,,,Tyranitarite,,,Focus Sash,,,White Herb,,,Choice Scarf,,,Psychic Seed,,https://pokepast.es/b560487dbd076daf,Yes,Extracted,✔,8WLWWDY6B5,10 Sep 2026,-,,https://x.com/brokenlegge/status/2097756049256362310?s=46,-,-,brokenlegge,,Delphox-Mega,Tyranitar-Mega,Excadrill,Sneasler,Indeedee,Corviknight,,MC39
MC38,danyul_yt's Garchomp-Z Torterra Team,,danyul_yt,,,,Floettite,,,Garchompite Z,,,Sitrus Berry,,,Life Orb,,,Focus Sash,,,Chople Berry,,https://pokepast.es/57ef0cda9c81a1c6,Yes,Extracted,✔,2K3CSBQEER,10 Sep 2026,-,,https://x.com/danyul_yt/status/2097788254309208325?s=46,-,-,danyul_yt,,Floette-Eternal-Mega,Garchomp-Mega-Z,Rotom-Heat,Torterra,Sneasler,Kingambit,,MC38
MC37,gio_kuma's Salamence Lucario-Z Team,,gio_kuma,,,,Lucarionite Z,,,Salamencite,,,Sitrus Berry,,,Focus Sash,,,Miracle Seed,,,Fairy Feather,,https://pokepast.es/55029c098a5a309b,Yes,Extracted,✔,RAEJQG0B3G,10 Sep 2026,-,,https://x.com/gio_kuma/status/2097726623810256900?s=46,-,-,gio_kuma,,Lucario-Mega-Z,Salamence-Mega,Incineroar,Basculegion,Rillaboom,Sylveon,,MC37
MC36,ragimali's Salamence Kingambit Team,,ragimali,,,,Salamencite,,,Sitrus Berry,,,Focus Sash,,,Occa Berry,,,Grassy Seed,,,Life Orb,,https://pokepast.es/674ac2a18201012a,Yes,Extracted,✔,C52NYCU9HN,10 Sep 2026,-,,https://x.com/ragimali/status/2097779958890521064?s=46,-,-,ragimali,,Salamence-Mega,Incineroar,Basculegion,Rillaboom,Sneasler,Kingambit,,MC36
MC35,tempo777's Salamence Floette Team,,tempo777,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,White Herb,,,Life Orb,,https://pokepast.es/9fed7bfc061ad8bb,Yes,Extracted,✔,NR841LHXVR,10 Sep 2026,-,,https://x.com/tempo777/status/2097806393126293572?s=20,-,-,tempo777,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Gholdengo,,MC35
MC34,pab's Salamence Floette Team,,pab,,,,Floettite,,,Salamencite,,,Life Orb,,,Miracle Seed,,,Grassy Seed,,,Focus Sash,,https://pokepast.es/d828bb9033a964a0,Yes,Extracted,✔,WC5SUN2MB4,9 Sep 2026,-,,https://x.com/pablogh651/status/2097758350918201383?s=46&t=WmXEnVa3rTSw0P9A0n6S3Q,-,-,pablogh651,,Floette-Eternal-Mega,Salamence-Mega,Basculegion,Rillaboom,Sneasler,Kingambit,,MC34
MC33,Desu's Gardevoir Volcarona Team,,Nico Davide Cognetta,,,,Gardevoirite,,,Sitrus Berry,,,Choice Scarf,,,Focus Sash,,,Psychic Seed,,,Colbur Berry,,https://pokepast.es/06af2abd81f9c34f,Yes,Extracted,✔,NMU2YLKG68,9 Sep 2026,-,,https://x.com/desuvgc/status/2097765161574474015?s=46&t=WmXEnVa3rTSw0P9A0n6S3Q,-,-,desuvgc,,Gardevoir-Mega,Volcarona,Basculegion,Aerodactyl,Sneasler,Indeedee-F,,MC33
MC32,Owen's Salamence Sand Team,,Owen,,,,Salamencite,,,Tyranitarite,,,Focus Sash,,,Psychic Seed,,,Choice Scarf,,,Life Orb,,https://pokepast.es/605ab0da3552400d,Yes,Extracted,✔,QLYBXTEE22,9 Sep 2026,-,,https://x.com/og_albina/status/2097728894665457997?s=46&t=WmXEnVa3rTSw0P9A0n6S3Q,-,-,og_albina,,Salamence-Mega,Tyranitar-Mega,Excadrill,Sneasler,Indeedee,Gholdengo,,MC32
MC31,Ling's Gardevoir Charizard-Y Team,,Ling,,,,Charizardite Y,,,Gardevoirite,,,Life Orb,,,Charcoal,,,Psychic Seed,,,Choice Scarf,,https://pokepast.es/3f69c70996bee484,Yes,Extracted,✔,X70LJN39KX,9 Sep 2026,-,,https://x.com/yukirinli0724j0/status/2097721035999334662?s=46&t=WmXEnVa3rTSw0P9A0n6S3Q,-,-,yukirinli0724j0,,Charizard-Mega-Y,Gardevoir-Mega,Incineroar,Torkoal,Indeedee-F,Garchomp,,MC31
MC30,Emir's Golisopod Kommo-o Team,,Emir Abdulovski,,,,Floettite,,,Golisopite,,,Sitrus Berry,,,Choice Scarf,,,Miracle Seed,,,Leftovers,,https://pokepast.es/89d44fbed6fc7143,Yes,Extracted,✔,NSHM408ED8,9 Sep 2026,-,,https://x.com/emirnent/status/2097730219272479202?s=46&t=WmXEnVa3rTSw0P9A0n6S3Q,-,-,emirnent,,Floette-Eternal-Mega,Golisopod-Mega,Incineroar,Basculegion,Rillaboom,Kommo-o,,MC30
MC29,cona's Staraptor Armarouge Team,,Hiroshi Onishi,,,,Golisopite,,,Staraptite,,,Life Orb,,,Focus Sash,,,White Herb,,,Psychic Seed,,https://pokepast.es/6b76ea3a9125afd1,Yes,Extracted,✔,AYEM7B94B4,9 Sep 2026,-,,https://x.com/cona_5757/status/2097722798970208548?s=46&t=WmXEnVa3rTSw0P9A0n6S3Q,-,-,cona_5757,,Golisopod-Mega,Staraptor-Mega,Armarouge,Basculegion,Sneasler,Indeedee-F,,MC29
MC28,beebee10222's Golisopod Indeedee-F Team,,beebee10222,,,,Golisopite,,,Life Orb,,,Sitrus Berry,,,Focus Sash,,,Psychic Seed,,,Choice Scarf,,https://pokepast.es/376176212f88e4cb,Yes,Extracted,✔,1P115WNFVN,9 Sep 2026,-,,https://x.com/beebee10222/status/2097714401017307381?s=46,-,-,beebee10222,,Golisopod-Mega,Basculegion,Pelipper,Glimmora,Indeedee-F,Hydreigon,,MC28
MC27,Argos' Golisopod Salazzle Team,,Argos,,,,Golisopite,,,Charcoal,,,Leftovers,,,Sitrus Berry,,,Never-Melt Ice,,,Choice Scarf,,https://pokepast.es/2015e49d83d81c82,Yes,Extracted,✔,82KKN0KR3X,9 Sep 2026,-,,https://x.com/riccardoggo/status/2097685194245312785?s=46,-,-,riccardoggo,,Golisopod-Mega,Salazzle,Milotic,Rillaboom,Ninetales-Alola,Hydreigon,,MC27
MC26,Tsuyu's Floette Gholdengo Team,,Seowon Kim,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,White Herb,,,Life Orb,,https://pokepast.es/6f1b0e8df51cc57d,Yes,Extracted,✔,42P0DQ6YN6,9 Sep 2026,-,,https://x.com/tsuyuvgc/status/2097710612772229306?s=46,-,-,tsuyuvgc,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Gholdengo,,MC26
MC25,homura_kurenai_'s Salamence Basculegion Team,,homura_kurenai_,,,,Floettite,,,Salamencite,,,Bright Powder,,,Choice Scarf,,,Miracle Seed,,,Life Orb,,https://pokepast.es/183a005c8a677937,Yes,Extracted,✔,R7TCSGXGPP,9 Sep 2026,-,,https://x.com/homura_kurenai_/status/2097707576335200693?s=46,-,-,homura_kurenai_,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Basculegion,Rillaboom,Kingambit,,MC25
MC24,U_DonPM's Armarouge Indeedee-F Team,,U_DonPM,,,,Salamencite,,,Tyranitarite,,,Focus Sash,,,Life Orb,,,White Herb,,,Colbur Berry,,https://pokepast.es/fdc2970699476b2c,Yes,Extracted,✔,XRT8JKBYJ4,9 Sep 2026,-,,https://x.com/don70016112/status/2097652873094181094?s=46,-,-,don70016112,,Salamence-Mega,Tyranitar-Mega,Armarouge,Excadrill,Sneasler,Indeedee-F,,MC24
MC23,Uch's Salamence Gholdengo Team,,Uch,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,Focus Sash,,,Life Orb,,https://pokepast.es/33b3042210ffc178,Yes,Extracted,✔,ME57NV296N,9 Sep 2026,-,,https://x.com/mokomokouch/status/2097668949001613680?s=46,-,-,mokomokouch,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Gholdengo,,MC23
MC22,PiyoLily145's Golisopod Rillaboom Team,,PiyoLily145,,,,Golisopite,,,Salamencite,,,Leftovers,,,Life Orb,,,Miracle Seed,,,Sitrus Berry,,https://pokepast.es/8e37c3b00cbba6b6,Yes,Extracted,✔,MAYNFW4V79,9 Sep 2026,-,,https://x.com/piyolily145/status/2097701546507272273?s=46,-,-,piyolily145,,Golisopod-Mega,Salamence-Mega,Incineroar,Basculegion,Rillaboom,Farigiraf,,MC22
MC21,gravity030's Salamence Delphox Team,,gravity030,,,,Delphoxite,,,Salamencite,,,Focus Sash,,,Life Orb,,,Chople Berry,,,Choice Scarf,,https://pokepast.es/2f512d91f56e0830,Yes,Extracted,✔,F7H4HCA3VN,9 Sep 2026,-,,https://x.com/gravity030/status/2097687511426560199?s=46,-,-,gravity030,,Delphox-Mega,Salamence-Mega,Glimmora,Whimsicott,Kingambit,Garchomp,,MC21
MC20,WyatVGC's Salamence Kingambit Team,,Wyatt McDonald,,,,Floettite,,,Salamencite,,,Sitrus Berry,,,Miracle Seed,,,Grassy Seed,,,Chople Berry,,https://pokepast.es/5b9fae64b204f805,Yes,Extracted,✔,4FDTHFE83V,9 Sep 2026,-,,https://x.com/wyatvgc/status/2097699878990389250?s=46,-,-,wyatvgc,,Floette-Eternal-Mega,Salamence-Mega,Incineroar,Rillaboom,Sneasler,Kingambit,,MC20
MC19,indigo_telecas' Charizard-Y Sylveon Team,,indigo_telecas,,,,Charizardite Y,,,Salamencite,,,Focus Sash,,,Miracle Seed,,,Grassy Seed,,,Fairy Feather,,https://pokepast.es/d7be7226c71f3624,Yes,Extracted,X,None,9 Sep 2026,-,,https://x.com/indigo_telecas/status/2097613665579180339?s=46,-,-,indigo_telecas,,Charizard-Mega-Y,Salamence-Mega,Basculegion,Rillaboom,Sneasler,Sylveon,,MC19
